Request ID,Department,Request Type,Priority,Status,Ward,Date Opened,Date Closed,Channel,Citizen Satisfaction,Resolution Days,Target Days,Resolved Within Target,Opened Month,Opened Year,Opened Quarter,Is Closed
SR-2025-01168,Waste Management,Recycling Issue,Medium,Closed,Ward 5,2025-08-09,2025-08-18,In Person,3.0,9.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01169,Parks and Recreation,Trail Maintenance,Low,Closed,Ward 2,2025-03-21,2025-04-05,Email,4.0,15.0,14,No,2025-03,2025,1,Yes
SR-2025-01170,Water Services,Sewer Backup,Medium,Closed,Ward 1,2025-04-04,2025-04-14,Email,5.0,10.0,10,Yes,2025-04,2025,2,Yes
SR-2025-01171,Transportation Services,Traffic Concern,Low,Closed,Ward 2,2025-08-11,2025-08-14,Web,4.0,3.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01172,Parks and Recreation,Grass Cutting,Low,Closed,Ward 2,2025-06-19,2025-06-22,Email,3.0,3.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01173,Transportation Services,Road Sign Damage,Low,Closed,Ward 2,2025-09-11,2025-09-26,Mobile App,5.0,15.0,14,No,2025-09,2025,3,Yes
SR-2025-01174,Water Services,Water Quality Concern,Low,In Progress,Ward 2,2025-01-11,,Phone,,,14,Pending,2025-01,2025,1,No
SR-2025-01175,Waste Management,Missed Garbage Pickup,High,Closed,Ward 5,2025-12-14,2025-12-21,Web,4.0,7.0,7,Yes,2025-12,2025,4,Yes
SR-2025-01176,Water Services,Water Quality Concern,Medium,Closed,Ward 5,2025-08-08,2025-08-13,Phone,4.0,5.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01177,Parks and Recreation,Grass Cutting,High,In Progress,Ward 2,2025-12-25,,Email,,,7,Pending,2025-12,2025,4,No
SR-2025-01178,Parks and Recreation,Trail Maintenance,High,Open,Ward 5,2025-12-25,,In Person,,,7,Pending,2025-12,2025,4,No
SR-2025-01179,Parks and Recreation,Park Equipment Damage,Critical,Closed,Ward 2,2025-11-21,2025-11-22,Email,3.0,1.0,3,Yes,2025-11,2025,4,Yes
SR-2025-01180,Public Works,Sidewalk Damage,Critical,In Progress,Ward 1,2025-08-07,,In Person,,,3,Pending,2025-08,2025,3,No
SR-2025-01181,Parks and Recreation,Tree Maintenance,High,Closed,Ward 2,2025-09-26,2025-09-29,Phone,5.0,3.0,7,Yes,2025-09,2025,3,Yes
SR-2025-01182,Waste Management,Green Bin Issue,Medium,Closed,Ward 3,2025-11-26,2025-11-28,Mobile App,4.0,2.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01183,Waste Management,Illegal Dumping,High,Closed,Ward 1,2025-01-25,2025-01-27,Mobile App,2.0,2.0,7,Yes,2025-01,2025,1,Yes
SR-2025-01184,Parks and Recreation,Grass Cutting,Medium,In Progress,Ward 4,2025-02-21,,Phone,,,10,Pending,2025-02,2025,1,No
SR-2025-01185,Waste Management,Green Bin Issue,Medium,Closed,Ward 2,2025-02-19,2025-02-21,Mobile App,5.0,2.0,10,Yes,2025-02,2025,1,Yes
SR-2025-01186,Waste Management,Illegal Dumping,High,Closed,Ward 3,2025-11-06,2025-11-09,Phone,3.0,3.0,7,Yes,2025-11,2025,4,Yes
SR-2025-01187,By-law Enforcement,Animal Complaint,Low,Closed,Ward 1,2025-11-19,2025-12-03,In Person,4.0,14.0,14,Yes,2025-11,2025,4,Yes
SR-2025-01188,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 5,2025-02-20,2025-02-24,Mobile App,5.0,4.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01189,Waste Management,Green Bin Issue,Critical,Closed,Ward 4,2025-03-20,2025-03-20,In Person,3.0,0.0,3,Yes,2025-03,2025,1,Yes
SR-2025-01190,Transportation Services,Road Sign Damage,High,Open,Ward 3,2025-10-14,,Mobile App,,,7,Pending,2025-10,2025,4,No
SR-2025-01191,Water Services,Water Leak,High,Closed,Ward 5,2025-08-03,2025-08-08,Web,5.0,5.0,7,Yes,2025-08,2025,3,Yes
SR-2025-01192,Parks and Recreation,Grass Cutting,Medium,Closed,Ward 2,2025-01-24,2025-01-26,Email,5.0,2.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01193,Water Services,Water Leak,Low,Open,Ward 5,2025-07-16,,Email,,,14,Pending,2025-07,2025,3,No
SR-2025-01194,Water Services,Sewer Backup,Low,Closed,Ward 1,2025-10-20,2025-10-26,In Person,4.0,6.0,14,Yes,2025-10,2025,4,Yes
SR-2025-01195,Water Services,Sewer Backup,Medium,Closed,Ward 2,2025-12-29,2026-01-04,Phone,4.0,6.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01196,Public Works,Road Damage,Medium,Closed,Ward 1,2025-05-23,2025-05-27,Phone,3.0,4.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01197,Parks and Recreation,Tree Maintenance,Low,Closed,Ward 5,2025-11-06,2025-11-14,Mobile App,4.0,8.0,14,Yes,2025-11,2025,4,Yes
SR-2025-01198,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 1,2025-06-16,2025-06-18,Mobile App,4.0,2.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01199,Parks and Recreation,Grass Cutting,Low,In Progress,Ward 5,2025-10-03,,Web,,,14,Pending,2025-10,2025,4,No
SR-2025-01200,Transportation Services,Traffic Concern,Critical,Closed,Ward 2,2025-11-17,2025-11-18,Mobile App,5.0,1.0,3,Yes,2025-11,2025,4,Yes
SR-2025-01201,Waste Management,Recycling Issue,Medium,Open,Ward 2,2025-07-22,,Email,,,10,Pending,2025-07,2025,3,No
SR-2025-01202,Parks and Recreation,Trail Maintenance,Medium,In Progress,Ward 4,2025-02-17,,Phone,,,10,Pending,2025-02,2025,1,No
SR-2025-01203,Water Services,Low Water Pressure,High,Closed,Ward 2,2025-10-19,2025-10-23,Mobile App,5.0,4.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01204,Public Works,Sidewalk Damage,Low,Closed,Ward 1,2025-07-21,2025-08-03,Phone,4.0,13.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01205,Public Works,Snow Removal,Low,In Progress,Ward 1,2025-07-26,,In Person,,,14,Pending,2025-07,2025,3,No
SR-2025-01206,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 1,2025-01-11,2025-01-14,Phone,5.0,3.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01207,Parks and Recreation,Tree Maintenance,Medium,In Progress,Ward 1,2025-11-04,,Web,,,10,Pending,2025-11,2025,4,No
SR-2025-01208,Public Works,Sidewalk Damage,High,Closed,Ward 4,2025-03-13,2025-03-17,Phone,5.0,4.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01209,Waste Management,Illegal Dumping,Medium,Closed,Ward 1,2025-10-06,2025-10-12,Web,4.0,6.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01210,Public Works,Pothole Repair,Medium,Closed,Ward 2,2025-08-01,2025-08-05,Web,1.0,4.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01211,Parks and Recreation,Trail Maintenance,Medium,Closed,Ward 4,2025-05-27,2025-06-01,Web,5.0,5.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01212,Water Services,Low Water Pressure,Critical,Closed,Ward 3,2025-05-25,2025-05-27,Web,2.0,2.0,3,Yes,2025-05,2025,2,Yes
SR-2025-01213,Waste Management,Missed Garbage Pickup,High,Closed,Ward 5,2025-04-02,2025-04-06,Phone,4.0,4.0,7,Yes,2025-04,2025,2,Yes
SR-2025-01214,Transportation Services,Traffic Concern,Low,Closed,Ward 3,2025-06-04,2025-06-16,Web,5.0,12.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01215,Waste Management,Green Bin Issue,Medium,In Progress,Ward 1,2025-12-31,,Web,,,10,Pending,2025-12,2025,4,No
SR-2025-01216,Parks and Recreation,Park Equipment Damage,Medium,Closed,Ward 4,2025-09-02,2025-09-05,Mobile App,3.0,3.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01217,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 4,2025-07-17,2025-07-24,Email,4.0,7.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01218,Transportation Services,Traffic Concern,Medium,Closed,Ward 5,2025-03-12,2025-03-17,Email,4.0,5.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01219,By-law Enforcement,Animal Complaint,Medium,Open,Ward 1,2025-07-16,,In Person,,,10,Pending,2025-07,2025,3,No
SR-2025-01220,Transportation Services,Traffic Concern,Medium,Open,Ward 1,2025-04-23,,Phone,,,10,Pending,2025-04,2025,2,No
SR-2025-01221,Waste Management,Missed Garbage Pickup,Low,Open,Ward 5,2025-07-05,,Email,,,14,Pending,2025-07,2025,3,No
SR-2025-01222,Parks and Recreation,Tree Maintenance,Low,Closed,Ward 5,2025-03-13,2025-03-20,Email,4.0,7.0,14,Yes,2025-03,2025,1,Yes
SR-2025-01223,Parks and Recreation,Park Equipment Damage,High,Closed,Ward 2,2025-03-12,2025-03-13,Email,5.0,1.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01224,Transportation Services,Streetlight Repair,Medium,Closed,Ward 1,2025-01-28,2025-01-31,Email,5.0,3.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01225,By-law Enforcement,Property Standards,Low,Closed,Ward 5,2025-02-10,2025-02-16,Email,2.0,6.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01226,Parks and Recreation,Park Equipment Damage,Medium,Closed,Ward 3,2025-09-28,2025-10-04,Email,4.0,6.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01227,Transportation Services,Streetlight Repair,Medium,Closed,Ward 2,2025-11-25,2025-11-27,In Person,4.0,2.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01228,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 3,2025-08-21,2025-08-31,In Person,5.0,10.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01229,By-law Enforcement,Parking Complaint,High,Closed,Ward 5,2025-03-22,2025-03-25,Email,5.0,3.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01230,Parks and Recreation,Park Equipment Damage,Medium,Closed,Ward 5,2025-07-20,2025-07-24,In Person,5.0,4.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01231,Public Works,Snow Removal,Medium,Closed,Ward 3,2025-07-27,2025-08-04,Email,3.0,8.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01232,Parks and Recreation,Grass Cutting,Low,Closed,Ward 1,2025-11-05,2025-11-20,Phone,5.0,15.0,14,No,2025-11,2025,4,Yes
SR-2025-01233,Waste Management,Recycling Issue,Medium,Closed,Ward 3,2025-11-02,2025-11-04,Phone,5.0,2.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01234,By-law Enforcement,Property Standards,Medium,Closed,Ward 5,2025-05-18,2025-05-21,Web,5.0,3.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01235,By-law Enforcement,Animal Complaint,Low,Closed,Ward 3,2025-06-08,2025-06-11,Email,5.0,3.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01236,By-law Enforcement,Property Standards,Medium,Closed,Ward 1,2025-07-02,2025-07-06,Mobile App,5.0,4.0,10,Yes,2025-07,2025,3,Yes
SR-2025-01237,Water Services,Water Leak,Medium,Open,Ward 5,2025-01-13,,Email,,,10,Pending,2025-01,2025,1,No
SR-2025-01238,Water Services,Water Leak,Medium,Closed,Ward 1,2025-08-26,2025-08-29,Phone,5.0,3.0,10,Yes,2025-08,2025,3,Yes
SR-2025-01239,Parks and Recreation,Park Equipment Damage,High,Closed,Ward 5,2025-09-14,2025-09-19,In Person,5.0,5.0,7,Yes,2025-09,2025,3,Yes
SR-2025-01240,Waste Management,Green Bin Issue,High,Closed,Ward 4,2025-07-04,2025-07-09,Web,5.0,5.0,7,Yes,2025-07,2025,3,Yes
SR-2025-01241,Transportation Services,Traffic Concern,Low,In Progress,Ward 1,2025-11-07,,Phone,,,14,Pending,2025-11,2025,4,No
SR-2025-01242,By-law Enforcement,Animal Complaint,Low,Closed,Ward 1,2025-06-08,2025-06-19,Email,5.0,11.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01243,Public Works,Snow Removal,Medium,In Progress,Ward 1,2025-03-24,,Mobile App,,,10,Pending,2025-03,2025,1,No
SR-2025-01244,By-law Enforcement,Parking Complaint,Medium,Closed,Ward 4,2025-12-30,2026-01-08,Mobile App,3.0,9.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01245,Water Services,Low Water Pressure,High,In Progress,Ward 1,2025-09-07,,Mobile App,,,7,Pending,2025-09,2025,3,No
SR-2025-01246,Waste Management,Green Bin Issue,Medium,Closed,Ward 5,2025-12-15,2025-12-19,In Person,4.0,4.0,10,Yes,2025-12,2025,4,Yes
SR-2025-01247,Waste Management,Illegal Dumping,Low,Closed,Ward 1,2025-08-19,2025-08-26,In Person,5.0,7.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01248,Transportation Services,Streetlight Repair,High,Closed,Ward 1,2025-10-15,2025-10-16,Mobile App,3.0,1.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01249,Water Services,Low Water Pressure,Medium,Open,Ward 4,2025-04-25,,Email,,,10,Pending,2025-04,2025,2,No
SR-2025-01250,Transportation Services,Streetlight Repair,Medium,Closed,Ward 2,2025-10-01,2025-10-10,Web,2.0,9.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01251,Water Services,Water Quality Concern,Low,Closed,Ward 4,2025-06-12,2025-06-20,Phone,5.0,8.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01252,Transportation Services,Traffic Concern,Low,Closed,Ward 2,2025-10-07,2025-10-12,Phone,5.0,5.0,14,Yes,2025-10,2025,4,Yes
SR-2025-01253,Waste Management,Missed Garbage Pickup,Critical,Open,Ward 3,2025-02-01,,Email,,,3,Pending,2025-02,2025,1,No
SR-2025-01254,Water Services,Low Water Pressure,Low,In Progress,Ward 4,2025-12-17,,Mobile App,,,14,Pending,2025-12,2025,4,No
SR-2025-01255,Waste Management,Recycling Issue,Low,Closed,Ward 4,2025-07-27,2025-07-31,Email,4.0,4.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01256,By-law Enforcement,Property Standards,Medium,Closed,Ward 4,2025-01-28,2025-01-31,Mobile App,5.0,3.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01257,Waste Management,Recycling Issue,Low,In Progress,Ward 4,2025-09-04,,In Person,,,14,Pending,2025-09,2025,3,No
SR-2025-01258,Transportation Services,Traffic Signal Issue,Critical,Closed,Ward 5,2025-12-21,2025-12-24,In Person,5.0,3.0,3,Yes,2025-12,2025,4,Yes
SR-2025-01259,Parks and Recreation,Tree Maintenance,High,Closed,Ward 3,2025-03-16,2025-03-19,Web,5.0,3.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01260,Parks and Recreation,Trail Maintenance,High,Closed,Ward 4,2025-06-12,2025-06-13,Mobile App,5.0,1.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01261,By-law Enforcement,Noise Complaint,Critical,In Progress,Ward 4,2025-03-06,,In Person,,,3,Pending,2025-03,2025,1,No
SR-2025-01262,Public Works,Pothole Repair,Low,In Progress,Ward 5,2025-08-04,,Phone,,,14,Pending,2025-08,2025,3,No
SR-2025-01263,By-law Enforcement,Animal Complaint,Low,Closed,Ward 1,2025-04-08,2025-04-21,Mobile App,4.0,13.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01264,Waste Management,Missed Garbage Pickup,Medium,Closed,Ward 4,2025-03-05,2025-03-14,Email,4.0,9.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01265,Water Services,Sewer Backup,Medium,Closed,Ward 2,2025-09-25,2025-10-02,Email,3.0,7.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01266,Water Services,Sewer Backup,Low,Closed,Ward 4,2025-10-05,2025-10-14,Mobile App,4.0,9.0,14,Yes,2025-10,2025,4,Yes
SR-2025-01267,Transportation Services,Streetlight Repair,Critical,Open,Ward 1,2025-02-23,,Web,,,3,Pending,2025-02,2025,1,No
SR-2025-01268,By-law Enforcement,Animal Complaint,Low,Open,Ward 5,2025-11-16,,Web,,,14,Pending,2025-11,2025,4,No
SR-2025-01269,Transportation Services,Traffic Concern,Medium,Open,Ward 3,2025-12-08,,Email,,,10,Pending,2025-12,2025,4,No
SR-2025-01270,Parks and Recreation,Park Equipment Damage,High,Closed,Ward 1,2025-02-28,2025-03-02,Mobile App,5.0,2.0,7,Yes,2025-02,2025,1,Yes
SR-2025-01271,Water Services,Water Quality Concern,High,Closed,Ward 2,2025-07-22,2025-07-23,In Person,5.0,1.0,7,Yes,2025-07,2025,3,Yes
SR-2025-01272,Waste Management,Illegal Dumping,High,Closed,Ward 4,2025-08-01,2025-08-07,Web,3.0,6.0,7,Yes,2025-08,2025,3,Yes
SR-2025-01273,Public Works,Pothole Repair,Low,Closed,Ward 3,2025-09-23,2025-10-07,Phone,4.0,14.0,14,Yes,2025-09,2025,3,Yes
SR-2025-01274,By-law Enforcement,Animal Complaint,Low,In Progress,Ward 5,2025-04-09,,Email,,,14,Pending,2025-04,2025,2,No
SR-2025-01275,Public Works,Snow Removal,Low,Closed,Ward 5,2025-03-30,2025-04-08,Phone,5.0,9.0,14,Yes,2025-03,2025,1,Yes
SR-2025-01276,Water Services,Low Water Pressure,Low,Open,Ward 1,2025-09-16,,In Person,,,14,Pending,2025-09,2025,3,No
SR-2025-01277,Water Services,Sewer Backup,High,Closed,Ward 1,2025-06-15,2025-06-17,Email,2.0,2.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01278,Public Works,Road Damage,Low,Closed,Ward 2,2025-02-10,2025-02-22,Email,4.0,12.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01279,Transportation Services,Road Sign Damage,Low,Closed,Ward 2,2025-04-24,2025-05-01,Email,3.0,7.0,14,Yes,2025-04,2025,2,Yes
SR-2025-01280,Waste Management,Missed Garbage Pickup,Medium,In Progress,Ward 1,2025-11-18,,In Person,,,10,Pending,2025-11,2025,4,No
SR-2025-01281,Public Works,Pothole Repair,Medium,Closed,Ward 2,2025-02-24,2025-02-28,Web,3.0,4.0,10,Yes,2025-02,2025,1,Yes
SR-2025-01282,Public Works,Snow Removal,High,In Progress,Ward 4,2025-04-17,,Web,,,7,Pending,2025-04,2025,2,No
SR-2025-01283,Water Services,Water Leak,Medium,Closed,Ward 4,2025-11-17,2025-11-20,Email,3.0,3.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01284,Waste Management,Green Bin Issue,High,Closed,Ward 5,2025-01-06,2025-01-08,Web,4.0,2.0,7,Yes,2025-01,2025,1,Yes
SR-2025-01285,Public Works,Sidewalk Damage,Critical,Closed,Ward 3,2025-11-11,2025-11-11,Web,3.0,0.0,3,Yes,2025-11,2025,4,Yes
SR-2025-01286,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 1,2025-03-20,2025-03-25,Phone,5.0,5.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01287,Public Works,Sidewalk Damage,Low,Closed,Ward 4,2025-12-21,2025-12-26,Phone,3.0,5.0,14,Yes,2025-12,2025,4,Yes
SR-2025-01288,Public Works,Sidewalk Damage,High,Closed,Ward 4,2025-08-28,2025-09-03,In Person,5.0,6.0,7,Yes,2025-08,2025,3,Yes
SR-2025-01289,Water Services,Low Water Pressure,Medium,Closed,Ward 5,2025-05-24,2025-06-01,Mobile App,2.0,8.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01290,Parks and Recreation,Park Equipment Damage,Critical,Closed,Ward 3,2025-08-17,2025-08-20,Mobile App,4.0,3.0,3,Yes,2025-08,2025,3,Yes
SR-2025-01291,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 1,2025-10-18,2025-10-25,Email,4.0,7.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01292,Parks and Recreation,Tree Maintenance,Critical,Closed,Ward 5,2025-07-29,2025-07-31,Mobile App,4.0,2.0,3,Yes,2025-07,2025,3,Yes
SR-2025-01293,Water Services,Water Leak,Low,Open,Ward 2,2025-08-08,,Mobile App,,,14,Pending,2025-08,2025,3,No
SR-2025-01294,Parks and Recreation,Tree Maintenance,Low,Closed,Ward 1,2025-03-16,2025-03-31,Mobile App,4.0,15.0,14,No,2025-03,2025,1,Yes
SR-2025-01295,Transportation Services,Streetlight Repair,High,Closed,Ward 2,2025-10-18,2025-10-25,In Person,4.0,7.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01296,Public Works,Snow Removal,Medium,Closed,Ward 5,2025-04-22,2025-04-25,Web,4.0,3.0,10,Yes,2025-04,2025,2,Yes
SR-2025-01297,By-law Enforcement,Animal Complaint,Medium,Closed,Ward 4,2025-06-13,2025-06-18,Email,3.0,5.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01298,Public Works,Sidewalk Damage,Medium,Closed,Ward 2,2025-03-29,2025-04-05,In Person,4.0,7.0,10,Yes,2025-03,2025,1,Yes
SR-2025-01299,Public Works,Sidewalk Damage,Low,Open,Ward 1,2025-10-22,,Email,,,14,Pending,2025-10,2025,4,No
SR-2025-01300,Waste Management,Recycling Issue,High,Closed,Ward 1,2025-10-01,2025-10-06,Web,1.0,5.0,7,Yes,2025-10,2025,4,Yes
SR-2025-01301,Water Services,Water Leak,High,Closed,Ward 3,2025-06-04,2025-06-07,Email,4.0,3.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01302,Public Works,Sidewalk Damage,Medium,Closed,Ward 1,2025-06-02,2025-06-11,Mobile App,4.0,9.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01303,By-law Enforcement,Noise Complaint,Low,Closed,Ward 3,2025-01-06,2025-01-11,Email,2.0,5.0,14,Yes,2025-01,2025,1,Yes
SR-2025-01304,Parks and Recreation,Park Equipment Damage,Low,Closed,Ward 1,2025-07-08,2025-07-19,Mobile App,5.0,11.0,14,Yes,2025-07,2025,3,Yes
SR-2025-01305,Public Works,Pothole Repair,Low,Closed,Ward 4,2025-05-16,2025-05-24,Mobile App,5.0,8.0,14,Yes,2025-05,2025,2,Yes
SR-2025-01306,Transportation Services,Traffic Signal Issue,High,Closed,Ward 2,2025-03-03,2025-03-05,In Person,4.0,2.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01307,Water Services,Water Quality Concern,Medium,Closed,Ward 3,2025-05-04,2025-05-13,Mobile App,5.0,9.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01308,Transportation Services,Traffic Concern,Low,Closed,Ward 5,2025-06-01,2025-06-15,Phone,2.0,14.0,14,Yes,2025-06,2025,2,Yes
SR-2025-01309,Transportation Services,Traffic Signal Issue,Medium,Closed,Ward 2,2025-09-11,2025-09-13,Email,3.0,2.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01310,Water Services,Low Water Pressure,Medium,Closed,Ward 3,2025-10-30,2025-11-09,Mobile App,4.0,10.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01311,Transportation Services,Traffic Concern,Medium,Open,Ward 2,2025-02-24,,Phone,,,10,Pending,2025-02,2025,1,No
SR-2025-01312,Waste Management,Green Bin Issue,Critical,In Progress,Ward 2,2025-09-20,,Email,,,3,Pending,2025-09,2025,3,No
SR-2025-01313,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 1,2025-06-07,2025-06-10,Web,3.0,3.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01314,Parks and Recreation,Tree Maintenance,High,Closed,Ward 4,2025-01-15,2025-01-19,Mobile App,5.0,4.0,7,Yes,2025-01,2025,1,Yes
SR-2025-01315,Waste Management,Missed Garbage Pickup,High,Closed,Ward 5,2025-08-09,2025-08-11,Email,3.0,2.0,7,Yes,2025-08,2025,3,Yes
SR-2025-01316,By-law Enforcement,Parking Complaint,Low,Closed,Ward 4,2025-02-20,2025-02-23,Phone,4.0,3.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01317,Waste Management,Recycling Issue,Medium,Closed,Ward 1,2025-09-29,2025-10-08,Web,4.0,9.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01318,Transportation Services,Traffic Signal Issue,Critical,Closed,Ward 2,2025-01-28,2025-01-28,Web,4.0,0.0,3,Yes,2025-01,2025,1,Yes
SR-2025-01319,By-law Enforcement,Noise Complaint,Medium,In Progress,Ward 4,2025-12-25,,Email,,,10,Pending,2025-12,2025,4,No
SR-2025-01320,Water Services,Water Leak,Low,Open,Ward 3,2025-12-21,,Email,,,14,Pending,2025-12,2025,4,No
SR-2025-01321,Parks and Recreation,Park Equipment Damage,High,Closed,Ward 1,2025-05-28,2025-06-03,Web,4.0,6.0,7,Yes,2025-05,2025,2,Yes
SR-2025-01322,Parks and Recreation,Trail Maintenance,High,Open,Ward 2,2025-12-19,,Phone,,,7,Pending,2025-12,2025,4,No
SR-2025-01323,Waste Management,Missed Garbage Pickup,Low,Closed,Ward 4,2025-08-22,2025-08-27,Email,5.0,5.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01324,Waste Management,Missed Garbage Pickup,Low,Closed,Ward 1,2025-02-09,2025-02-14,In Person,5.0,5.0,14,Yes,2025-02,2025,1,Yes
SR-2025-01325,Waste Management,Green Bin Issue,Medium,Closed,Ward 1,2025-05-07,2025-05-16,In Person,2.0,9.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01326,Transportation Services,Road Sign Damage,High,Closed,Ward 1,2025-03-27,2025-04-03,Web,3.0,7.0,7,Yes,2025-03,2025,1,Yes
SR-2025-01327,Waste Management,Illegal Dumping,Medium,Closed,Ward 3,2025-10-07,2025-10-13,Mobile App,5.0,6.0,10,Yes,2025-10,2025,4,Yes
SR-2025-01328,Water Services,Water Leak,High,Closed,Ward 5,2025-06-20,2025-06-25,Email,5.0,5.0,7,Yes,2025-06,2025,2,Yes
SR-2025-01329,Public Works,Sidewalk Damage,Medium,Closed,Ward 2,2025-01-11,2025-01-15,Phone,5.0,4.0,10,Yes,2025-01,2025,1,Yes
SR-2025-01330,Waste Management,Green Bin Issue,Low,Closed,Ward 1,2025-12-23,2026-01-01,Phone,4.0,9.0,14,Yes,2025-12,2025,4,Yes
SR-2025-01331,Water Services,Water Leak,Critical,In Progress,Ward 5,2025-12-14,,Email,,,3,Pending,2025-12,2025,4,No
SR-2025-01332,By-law Enforcement,Property Standards,Medium,Closed,Ward 3,2025-06-19,2025-06-27,Mobile App,4.0,8.0,10,Yes,2025-06,2025,2,Yes
SR-2025-01333,Parks and Recreation,Tree Maintenance,Medium,Closed,Ward 4,2025-11-10,2025-11-13,In Person,4.0,3.0,10,Yes,2025-11,2025,4,Yes
SR-2025-01334,Waste Management,Illegal Dumping,Low,Closed,Ward 2,2025-12-17,2025-12-22,In Person,4.0,5.0,14,Yes,2025-12,2025,4,Yes
SR-2025-01335,Waste Management,Recycling Issue,Medium,Closed,Ward 2,2025-05-31,2025-06-02,Mobile App,4.0,2.0,10,Yes,2025-05,2025,2,Yes
SR-2025-01336,By-law Enforcement,Noise Complaint,Low,Closed,Ward 1,2025-08-09,2025-08-17,Web,5.0,8.0,14,Yes,2025-08,2025,3,Yes
SR-2025-01337,Waste Management,Recycling Issue,Medium,Closed,Ward 1,2025-09-15,2025-09-25,Mobile App,3.0,10.0,10,Yes,2025-09,2025,3,Yes
SR-2025-01338,Parks and Recreation,Park Equipment Damage,Medium,In Progress,Ward 2,2025-05-29,,Web,,,10,Pending,2025-05,2025,2,No
SR-2025-01339,Water Services,Sewer Backup,Low,Closed,Ward 1,2025-07-17,2025-07-26,Mobile App,4.0,9.0,14,Yes,2025-07,2025,3,Yes
